trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPMYS2512254aad4bcd,2025-12-25,KA01,repeated,13,230,7,10
TRPCHA25122591a9184c,2025-12-25,CH01,repeated,20,286,8,6
TRPCHA25122505fce91b,2025-12-25,CH01,new,26,364,7,9
TRPLUC251225aeef2af3,2025-12-25,UP01,repeated,19,254,7,7
TRPSUR251225452a6420,2025-12-25,GJ01,repeated,7,96,7,7
TRPKOC251225d0d437b3,2025-12-25,KL01,repeated,13,213,8,10
TRPVIS25122564f6da12,2025-12-25,AP01,new,10,167,8,8
TRPLUC251225f64d46aa,2025-12-25,UP01,new,13,182,8,8
TRPJAI2512255a1b183a,2025-12-25,RJ01,repeated,23,428,7,10
TRPVIS251225a521654d,2025-12-25,AP01,new,24,363,10,10
TRPIND251225be7b9028,2025-12-25,MP01,new,22,265,7,7
TRPCHA251225e6a754cd,2025-12-25,CH01,repeated,17,247,6,6
TRPSUR2512250d9928e7,2025-12-25,GJ01,repeated,13,162,6,6
TRPLUC251225e7ee5fbe,2025-12-25,UP01,repeated,15,206,5,7
TRPKOC25122567afc1ae,2025-12-25,KL01,repeated,28,423,8,9
TRPJAI251225cdd4dcf1,2025-12-25,RJ01,new,21,394,9,10
TRPSUR25122542a3307a,2025-12-25,GJ01,repeated,11,140,7,5
TRPKOC2512257de3340c,2025-12-25,KL01,repeated,20,311,9,10
TRPKOC251225533d0964,2025-12-25,KL01,repeated,22,339,8,8
TRPSUR251225c0e5ef88,2025-12-25,GJ01,repeated,14,173,7,6
TRPJAI25122547418ee8,2025-12-25,RJ01,new,24,445,8,8
TRPCOI251225d33a01c0,2025-12-25,TN01,repeated,21,275,6,9
TRPKOC25122568c06a3c,2025-12-25,KL01,new,33,493,9,9
TRPJAI251225bce2b143,2025-12-25,RJ01,repeated,19,360,9,9
TRPIND251225c86206b9,2025-12-25,MP01,repeated,20,243,6,7
TRPIND251225a08a2ab5,2025-12-25,MP01,repeated,19,232,6,9
TRPIND2512257fa00e00,2025-12-25,MP01,repeated,23,276,9,9
TRPCOI25122562067c02,2025-12-25,TN01,new,20,263,7,9
TRPVAD2512251dc2e069,2025-12-25,GJ02,repeated,10,118,7,8
TRPMYS25122515c1a9b9,2025-12-25,KA01,new,9,170,8,9
TRPKOC251225d451dc0d,2025-12-25,KL01,new,37,549,10,8
TRPMYS2512252039d5db,2025-12-25,KA01,new,10,185,9,9
TRPKOC251225c3492ce4,2025-12-25,KL01,new,10,171,10,9
TRPJAI2512259ff2bfab,2025-12-25,RJ01,repeated,16,309,9,10
TRPIND251225e76baa6a,2025-12-25,MP01,repeated,25,298,7,6
TRPJAI251225c038b533,2025-12-25,RJ01,new,33,598,8,10
TRPJAI2512255bd0d28b,2025-12-25,RJ01,repeated,22,411,9,9
TRPJAI251225d35e77df,2025-12-25,RJ01,new,17,326,9,10
TRPVIS251225a80bf5bd,2025-12-25,AP01,repeated,18,279,8,8
TRPKOC2512257c719e47,2025-12-25,KL01,repeated,34,507,8,10
TRPSUR25122596eb0cf4,2025-12-25,GJ01,repeated,17,206,5,5
TRPMYS25122572bea4be,2025-12-25,KA01,new,22,365,9,10
TRPCHA251225af74ddbf,2025-12-25,CH01,new,28,390,8,7
TRPSUR25122588921022,2025-12-25,GJ01,repeated,16,195,6,5
TRPIND2512251ffa12bd,2025-12-25,MP01,repeated,17,210,8,8
TRPJAI251225105a2712,2025-12-25,RJ01,new,41,734,10,10
TRPJAI2512256159b16d,2025-12-25,RJ01,repeated,26,479,7,10
TRPSUR251225d30e3563,2025-12-25,GJ01,repeated,8,107,5,6
TRPJAI251225fb37e748,2025-12-25,RJ01,repeated,37,666,8,10
TRPIND25122537c09372,2025-12-25,MP01,new,24,287,7,7
TRPVIS251225a241e1c2,2025-12-25,AP01,new,27,405,9,10
TRPKOC251225e331e8f9,2025-12-25,KL01,new,21,325,10,10
TRPLUC251225b3201de1,2025-12-25,UP01,repeated,16,218,6,8
TRPIND25122565e0f6ac,2025-12-25,MP01,repeated,11,144,6,9
TRPKOC251225a52ef049,2025-12-25,KL01,new,29,437,8,10
TRPSUR251225b02fcc6c,2025-12-25,GJ01,repeated,7,96,6,6
TRPVAD251225e8ea86fb,2025-12-25,GJ02,repeated,13,148,5,7
TRPIND25122579df7bb7,2025-12-25,MP01,new,19,232,8,9
TRPMYS25122511438a2e,2025-12-25,KA01,new,13,230,8,10
TRPCOI2512256821c0ad,2025-12-25,TN01,new,19,251,8,9
TRPIND251225c5030824,2025-12-25,MP01,repeated,15,188,8,6
TRPJAI251225ad6432dd,2025-12-25,RJ01,new,19,360,8,8
TRPJAI251225bfdf8f09,2025-12-25,RJ01,new,25,462,10,8
TRPJAI251225f56b956d,2025-12-25,RJ01,repeated,30,547,8,8
TRPKOC25122569d7ff56,2025-12-25,KL01,new,16,255,8,8
TRPIND2512253aa5aa42,2025-12-25,MP01,repeated,22,265,8,9
TRPCHA251225104e1530,2025-12-25,CH01,repeated,31,429,7,6
TRPCOI251225ab30a2a4,2025-12-25,TN01,new,15,203,8,7
TRPKOC251225b69a5b4d,2025-12-25,KL01,new,38,563,9,10
TRPVAD2512258062ad34,2025-12-25,GJ02,repeated,13,148,7,7
TRPCHA2512250c1dbc8e,2025-12-25,CH01,repeated,34,468,9,6
TRPKOC25122507ffb63b,2025-12-25,KL01,repeated,37,549,7,9
TRPCHA251225923a5694,2025-12-25,CH01,new,31,429,10,7
TRPIND251225097ec3b0,2025-12-25,MP01,repeated,17,210,9,7
TRPKOC251225ef1d59b7,2025-12-25,KL01,new,38,563,9,8
TRPSUR251225d744412b,2025-12-25,GJ01,repeated,16,195,6,7
TRPKOC25122550c20b35,2025-12-25,KL01,new,10,171,9,10
TRPIND25122574a90e1a,2025-12-25,MP01,new,24,287,9,9
TRPJAI2512256cff6007,2025-12-25,RJ01,new,26,479,10,9
TRPJAI2512259c1c16e1,2025-12-25,RJ01,new,32,581,9,9
TRPKOC25122524db78a6,2025-12-25,KL01,repeated,34,507,7,10
TRPKOC2512258ceec23a,2025-12-25,KL01,new,13,213,8,8
TRPKOC2512250002530e,2025-12-25,KL01,repeated,13,213,8,10
TRPVAD2512257c948f10,2025-12-25,GJ02,repeated,15,168,7,7
TRPJAI251225968c6ee3,2025-12-25,RJ01,new,22,411,10,9
TRPCHA2512256cefdda2,2025-12-25,CH01,new,29,403,9,9
TRPKOC251225923007d7,2025-12-25,KL01,new,27,409,9,10
TRPKOC2512253887f4eb,2025-12-25,KL01,repeated,30,451,8,10
TRPIND251225f3070ce0,2025-12-25,MP01,repeated,21,254,6,9
TRPCHA2512257824eb41,2025-12-25,CH01,new,35,481,7,7
TRPIND2512255e92f303,2025-12-25,MP01,repeated,16,199,8,9
TRPCHA251225543165a7,2025-12-25,CH01,new,18,260,8,7
TRPVAD25122556cd1cb0,2025-12-25,GJ02,repeated,7,88,6,6
TRPJAI251225e9573048,2025-12-25,RJ01,new,27,496,9,9
TRPCOI251225f1e6a4e7,2025-12-25,TN01,new,14,191,9,7
TRPKOC2512257ae31b7f,2025-12-25,KL01,repeated,22,339,9,10
TRPKOC2512253c119e64,2025-12-25,KL01,new,14,227,10,9
TRPCOI2512254161f5b9,2025-12-25,TN01,repeated,20,263,9,8
TRPLUC2512257a943e30,2025-12-25,UP01,repeated,11,158,6,5
TRPMYS251225b542c487,2025-12-25,KA01,new,23,380,8,10
TRPJAI251225a6d79244,2025-12-25,RJ01,repeated,39,700,8,9
TRPVIS2512256dc649c7,2025-12-25,AP01,repeated,21,321,7,10
TRPCHA25122557a9c1c5,2025-12-25,CH01,repeated,14,208,7,7
TRPJAI25122508d01fb0,2025-12-25,RJ01,repeated,34,615,9,8
TRPJAI251225e0d12dc9,2025-12-25,RJ01,new,36,649,8,8
TRPVIS2512250a87f6ac,2025-12-25,AP01,repeated,13,209,7,9
TRPIND2512255cb647d4,2025-12-25,MP01,repeated,23,276,7,8
TRPVAD2512258478f3d3,2025-12-25,GJ02,repeated,12,138,6,6
TRPJAI251225d72f80b5,2025-12-25,RJ01,repeated,31,564,7,10
TRPJAI2512257dc04419,2025-12-25,RJ01,repeated,29,530,8,10
TRPJAI251225fa2f7645,2025-12-25,RJ01,repeated,39,700,8,9
TRPJAI251225386c0d2e,2025-12-25,RJ01,new,40,717,10,10
TRPMYS2512257201b3d4,2025-12-25,KA01,new,24,395,9,10
TRPCOI25122567bb8baf,2025-12-25,TN01,new,22,287,9,9
TRPKOC2512257992ea90,2025-12-25,KL01,new,26,395,8,8
TRPSUR251225b38204b5,2025-12-25,GJ01,repeated,5,74,5,7
TRPKOC2512251b6d7dd8,2025-12-25,KL01,new,21,325,10,10
TRPJAI25122586667cc2,2025-12-25,RJ01,repeated,26,479,8,8
TRPKOC251225ed12f85b,2025-12-25,KL01,new,21,325,8,10
TRPSUR25122554ca78ac,2025-12-25,GJ01,new,5,74,9,7
TRPLUC2512252d054243,2025-12-25,UP01,repeated,8,122,7,7
TRPSUR251225ff767e91,2025-12-25,GJ01,repeated,10,129,7,7
TRPCOI2512251d485dc6,2025-12-25,TN01,repeated,20,263,6,9
TRPKOC251225fe323047,2025-12-25,KL01,new,20,311,10,8
TRPKOC2512252b880fe6,2025-12-25,KL01,repeated,35,521,9,10
TRPLUC25122535753d72,2025-12-25,UP01,repeated,14,194,5,8
TRPMYS251225e1bae811,2025-12-25,KA01,new,19,320,8,9
TRPCHA251225ee52af19,2025-12-25,CH01,new,15,221,7,7
TRPLUC251225f80047dd,2025-12-25,UP01,new,9,134,9,7
TRPIND2512253e804c91,2025-12-25,MP01,new,8,111,8,8
TRPSUR251225fc79da23,2025-12-25,GJ01,repeated,14,173,6,6
TRPVIS251225e78d3899,2025-12-25,AP01,new,33,489,9,10
TRPKOC251225939d9dc5,2025-12-25,KL01,new,14,227,10,9
TRPJAI2512252bde46da,2025-12-25,RJ01,repeated,16,309,7,8
TRPJAI251225d5cbfd42,2025-12-25,RJ01,new,23,428,10,9
TRPIND251225546b773a,2025-12-25,MP01,repeated,17,210,7,7
TRPSUR2512254b5b3379,2025-12-25,GJ01,repeated,13,162,7,8
TRPJAI251225ef3a9761,2025-12-25,RJ01,repeated,15,292,9,9
TRPLUC2512259c015525,2025-12-25,UP01,new,11,158,8,7
TRPJAI2512254f021138,2025-12-25,RJ01,new,25,462,8,9
TRPKOC251225b80f12d6,2025-12-25,KL01,repeated,38,563,7,9
TRPJAI251225a9c02136,2025-12-25,RJ01,new,31,564,8,9
TRPKOC251225e8e37d38,2025-12-25,KL01,repeated,19,297,8,8
TRPJAI25122507b04776,2025-12-25,RJ01,repeated,32,581,8,9
TRPMYS251225199a455c,2025-12-25,KA01,new,9,170,9,8
TRPJAI251225b878cdf4,2025-12-25,RJ01,new,36,649,9,10
TRPJAI251225bb78e6d0,2025-12-25,RJ01,repeated,17,326,9,9
TRPSUR2512258f0722bd,2025-12-25,GJ01,repeated,10,129,7,5
TRPCHA25122589c28a40,2025-12-25,CH01,repeated,13,195,6,6
TRPJAI251225f4d8d6ef,2025-12-25,RJ01,repeated,44,785,8,10
TRPIND251225d4c8de20,2025-12-25,MP01,repeated,17,210,7,7
TRPKOC2512250a93d7e2,2025-12-25,KL01,new,36,535,10,10
TRPJAI25122507b8d623,2025-12-25,RJ01,repeated,28,513,8,9
TRPVIS251225f2794d46,2025-12-25,AP01,new,15,237,10,8
TRPMYS251225206a30b8,2025-12-25,KA01,repeated,9,170,7,9
TRPLUC251225c0e86c85,2025-12-25,UP01,new,6,98,7,6
TRPSUR251225817241d4,2025-12-25,GJ01,repeated,10,129,7,6
TRPJAI251225e3aa38bb,2025-12-25,RJ01,repeated,39,700,8,8
TRPLUC251225b8b21183,2025-12-25,UP01,new,8,122,7,6
TRPKOC25122599ab2215,2025-12-25,KL01,new,12,199,10,8
TRPCHA25122551bbe550,2025-12-25,CH01,repeated,20,286,9,7
TRPMYS25122584ceb475,2025-12-25,KA01,new,8,155,10,8
TRPIND251225e0d85a7d,2025-12-25,MP01,new,19,232,7,7
TRPKOC2512259a9d2b73,2025-12-25,KL01,new,11,185,10,9
TRPMYS251225e579b8cb,2025-12-25,KA01,new,14,245,10,8
TRPVIS2512256f1258f9,2025-12-25,AP01,repeated,34,503,7,10
TRPKOC25122545625d2f,2025-12-25,KL01,new,14,227,9,8
TRPKOC251225ee1bb216,2025-12-25,KL01,new,11,185,10,9
TRPKOC25122530e7f46f,2025-12-25,KL01,repeated,15,241,8,9
TRPMYS2512258a2cdc32,2025-12-25,KA01,new,20,335,9,9
TRPIND25122572aff0ac,2025-12-25,MP01,new,9,122,10,8
TRPSUR2512250a46a324,2025-12-25,GJ01,repeated,12,151,7,5
TRPJAI251225ce82ff07,2025-12-25,RJ01,new,23,428,10,9
TRPJAI251225dd39c244,2025-12-25,RJ01,repeated,30,547,8,9
TRPIND2512258c945f0d,2025-12-25,MP01,repeated,11,144,9,9
TRPMYS2512253550d78a,2025-12-25,KA01,new,15,260,10,10
TRPKOC25122508f8c9ae,2025-12-25,KL01,new,16,255,10,8
TRPMYS25122570324cf8,2025-12-25,KA01,new,10,185,8,8
TRPJAI2512255fa33eaf,2025-12-25,RJ01,new,38,683,9,10
TRPJAI251225b49c3c51,2025-12-25,RJ01,new,19,360,9,10
TRPCHA251225b67fb2c8,2025-12-25,CH01,repeated,16,234,7,7
TRPKOC251225694aa58e,2025-12-25,KL01,repeated,11,185,8,8
TRPIND251225cf95ec23,2025-12-25,MP01,repeated,20,243,8,7
TRPKOC251225df1cab62,2025-12-25,KL01,repeated,14,227,8,9
TRPVIS251225ac7f493c,2025-12-25,AP01,repeated,21,321,8,10
TRPVIS2512254d14a2b5,2025-12-25,AP01,repeated,16,251,7,10
TRPSUR2512250dff8740,2025-12-25,GJ01,repeated,7,96,7,6
TRPCHA2512253f065a2f,2025-12-25,CH01,repeated,34,468,9,6
TRPLUC251225e78d6340,2025-12-25,UP01,repeated,12,170,7,7
TRPKOC251225fd6e0b4c,2025-12-25,KL01,new,21,325,10,9
TRPJAI251225feba2e8a,2025-12-25,RJ01,new,17,326,8,10
TRPKOC25122530c5b877,2025-12-25,KL01,new,12,199,9,8
TRPKOC251225152b1fd7,2025-12-25,KL01,new,17,269,9,9
TRPCHA2512250048b639,2025-12-25,CH01,new,29,403,8,9
TRPKOC2512250a10e4b7,2025-12-25,KL01,repeated,37,549,7,10
TRPIND251225a554464f,2025-12-25,MP01,new,20,243,8,8
TRPMYS25122517bf4e2a,2025-12-25,KA01,new,19,320,8,9
TRPVIS25122506aed27a,2025-12-25,AP01,repeated,15,237,9,8
TRPVIS25122552660fa3,2025-12-25,AP01,repeated,28,419,8,10
TRPVAD251225a4e26f5d,2025-12-25,GJ02,repeated,7,88,7,8
TRPIND2512255b38be68,2025-12-25,MP01,new,14,177,9,7
TRPKOC25122550d26f60,2025-12-25,KL01,repeated,34,507,8,10
TRPJAI25122595695e78,2025-12-25,RJ01,new,22,411,10,9
TRPIND2512253e28230b,2025-12-25,MP01,new,22,265,9,9
TRPMYS251225589c7923,2025-12-25,KA01,new,12,215,8,8
TRPIND25122572770481,2025-12-25,MP01,repeated,8,111,7,9
TRPLUC2512256daa4418,2025-12-25,UP01,repeated,8,122,6,8
TRPIND251225767980c8,2025-12-25,MP01,repeated,24,287,9,7
TRPIND251225789e65ac,2025-12-25,MP01,repeated,25,298,6,8
TRPKOC251225099c472a,2025-12-25,KL01,repeated,31,465,9,9
TRPJAI251225329c2cc4,2025-12-25,RJ01,new,25,462,9,10
TRPMYS25122589db772c,2025-12-25,KA01,new,25,410,9,9
TRPJAI251225775aaf40,2025-12-25,RJ01,repeated,22,411,8,10
TRPVAD251225120dacd2,2025-12-25,GJ02,repeated,10,118,7,6
TRPCOI25122587d04906,2025-12-25,TN01,repeated,17,227,8,9
TRPKOC25122559cc92c9,2025-12-25,KL01,new,22,339,10,9
TRPIND2512250fd0ac1b,2025-12-25,MP01,new,13,166,9,7
TRPKOC2512253210fd21,2025-12-25,KL01,repeated,33,493,9,8
TRPJAI251225745a3e6a,2025-12-25,RJ01,new,42,751,10,9
TRPIND2512255a4ac50a,2025-12-25,MP01,repeated,8,111,8,9
TRPJAI251225e39db524,2025-12-25,RJ01,new,44,785,10,10
TRPVIS251225ca8d2c92,2025-12-25,AP01,repeated,35,517,7,9
TRPVIS251225876b28b3,2025-12-25,AP01,new,20,307,10,8
TRPCOI25122578f84cb8,2025-12-25,TN01,repeated,8,119,7,6
TRPKOC2512251f99e662,2025-12-25,KL01,new,37,549,8,8
TRPKOC251225c84db8fb,2025-12-25,KL01,new,15,241,9,10
TRPJAI251225aa77c0b3,2025-12-25,RJ01,new,29,530,10,8
TRPVIS2512253bc5ddcc,2025-12-25,AP01,new,19,293,10,8
TRPKOC251225db68cf25,2025-12-25,KL01,new,27,409,10,9
TRPSUR2512252c582273,2025-12-25,GJ01,new,7,96,9,6
TRPIND2512256854c57d,2025-12-25,MP01,new,21,254,8,8
TRPSUR251225ab4988e8,2025-12-25,GJ01,new,13,162,7,6
TRPCOI25122542224e87,2025-12-25,TN01,new,13,179,10,8
TRPKOC251225fd664930,2025-12-25,KL01,repeated,37,549,9,9
TRPJAI251225332925eb,2025-12-25,RJ01,new,15,292,10,9
TRPCHA251225d3795f14,2025-12-25,CH01,repeated,19,273,8,9
TRPLUC2512253c91197a,2025-12-25,UP01,new,5,86,7,7
TRPLUC2512259e413a03,2025-12-25,UP01,repeated,5,86,5,6
TRPCHA2512253a8ca973,2025-12-25,CH01,repeated,15,221,7,7
TRPCOI2512251baebb05,2025-12-25,TN01,repeated,13,179,7,7
TRPIND251225545ba927,2025-12-25,MP01,new,16,199,10,8
TRPKOC251225fd783fed,2025-12-25,KL01,new,36,535,8,9
TRPJAI25122586089896,2025-12-25,RJ01,new,18,343,8,8
TRPKOC251225aae4e733,2025-12-25,KL01,new,25,381,10,10
TRPMYS2512251bb18aba,2025-12-25,KA01,new,16,275,10,10
TRPVAD251225237ab0d4,2025-12-25,GJ02,repeated,9,108,6,6
TRPCOI2512253efb6472,2025-12-25,TN01,new,13,179,9,9
TRPKOC251225d6c6d19f,2025-12-25,KL01,new,36,535,10,8
TRPIND251225f58bf8e8,2025-12-25,MP01,new,20,243,8,9
TRPIND251225f5ce4d7d,2025-12-25,MP01,new,10,133,9,8
TRPKOC251225bba21cfd,2025-12-25,KL01,repeated,26,395,9,9
TRPIND25122560cc639f,2025-12-25,MP01,repeated,13,166,8,7
TRPJAI251225725b7771,2025-12-25,RJ01,repeated,41,734,8,9
TRPCOI251225eab118e2,2025-12-25,TN01,repeated,17,227,8,6
TRPIND25122516629e05,2025-12-25,MP01,new,17,210,8,7
TRPKOC2512259dc23f58,2025-12-25,KL01,new,19,297,10,10
TRPKOC251225759f4a2a,2025-12-25,KL01,repeated,27,409,8,10
TRPVIS251225358636be,2025-12-25,AP01,new,17,265,8,10
TRPVIS251225b12be7f8,2025-12-25,AP01,new,15,237,9,10
TRPKOC251225785b5aba,2025-12-25,KL01,new,19,297,10,9
TRPCOI251225af77ec64,2025-12-25,TN01,repeated,17,227,7,8
TRPVIS2512253c6f4a2b,2025-12-25,AP01,new,20,307,9,9
TRPLUC25122529875f97,2025-12-25,UP01,new,19,254,8,7
TRPVIS251225d71bdf6f,2025-12-25,AP01,new,34,503,8,8
TRPKOC251225726c85d8,2025-12-25,KL01,new,23,353,9,9
TRPSUR251225be805176,2025-12-25,GJ01,repeated,16,195,5,7
TRPJAI251225a11c9126,2025-12-25,RJ01,new,35,632,10,8
TRPSUR251225d5b25286,2025-12-25,GJ01,new,13,162,8,8
TRPLUC25122578b6ec4a,2025-12-25,UP01,repeated,7,110,6,6
TRPLUC25122591d9900c,2025-12-25,UP01,repeated,9,134,6,7
TRPKOC2512259d44652c,2025-12-25,KL01,new,12,199,10,10
TRPIND251225674bcd76,2025-12-25,MP01,repeated,21,254,8,6
TRPJAI251225badfa5f6,2025-12-25,RJ01,repeated,18,343,9,8
TRPJAI2512253c64474f,2025-12-25,RJ01,new,27,496,10,10
TRPCOI251225177de3fc,2025-12-25,TN01,repeated,19,251,9,8
TRPIND251225a2f47385,2025-12-25,MP01,repeated,10,133,9,8
TRPLUC251225dfc93d43,2025-12-25,UP01,repeated,14,194,5,5
TRPIND251225faf52b78,2025-12-25,MP01,repeated,24,287,9,7
TRPLUC25122526b439d8,2025-12-25,UP01,repeated,12,170,7,7
TRPIND251225685968f8,2025-12-25,MP01,repeated,23,276,9,7
TRPJAI25122577dba050,2025-12-25,RJ01,repeated,18,343,9,10
TRPJAI25122563414b87,2025-12-25,RJ01,repeated,42,751,7,9
TRPCHA251225fa2095bf,2025-12-25,CH01,new,20,286,10,8
TRPJAI251225bdb30480,2025-12-25,RJ01,new,39,700,8,9
TRPSUR251225bed64695,2025-12-25,GJ01,repeated,17,206,6,8
TRPMYS251225b2b94bd8,2025-12-25,KA01,new,19,320,10,8
TRPKOC251225ee3d55ba,2025-12-25,KL01,new,13,213,8,9
TRPCHA251225a233a057,2025-12-25,CH01,new,21,299,7,8
TRPIND2512251494559c,2025-12-25,MP01,repeated,10,133,9,9
TRPMYS251225c39e3cfd,2025-12-25,KA01,new,25,410,10,10
TRPIND251225a1a41975,2025-12-25,MP01,repeated,10,133,8,7
TRPSUR25122592f4a696,2025-12-25,GJ01,repeated,13,162,7,6
TRPKOC2512256d9baa40,2025-12-25,KL01,new,14,227,9,8
TRPMYS251225954a8a9f,2025-12-25,KA01,repeated,22,365,9,9
TRPJAI25122522d0d3c0,2025-12-25,RJ01,new,40,717,8,8
TRPMYS251225cdb296f6,2025-12-25,KA01,new,11,200,8,8
TRPSUR251225480b9111,2025-12-25,GJ01,repeated,14,173,7,7
TRPKOC2512258d5d2362,2025-12-25,KL01,new,14,227,9,9
TRPIND2512250b1df489,2025-12-25,MP01,repeated,14,177,8,7
TRPJAI25122506cff2f3,2025-12-25,RJ01,repeated,35,632,8,9
TRPCHA251225753843f4,2025-12-25,CH01,new,15,221,10,7
TRPJAI251225a70d2b06,2025-12-25,RJ01,new,25,462,10,8
TRPCHA251225c9bca82a,2025-12-25,CH01,repeated,15,221,9,7
TRPLUC251225979e6a4d,2025-12-25,UP01,repeated,13,182,5,6
TRPVAD251225a4daa558,2025-12-25,GJ02,new,12,138,7,6
TRPKOC2512256031ceda,2025-12-25,KL01,new,32,479,10,10
TRPLUC251225fca2793b,2025-12-25,UP01,repeated,8,122,5,7
TRPIND251225903eb097,2025-12-25,MP01,new,12,155,10,9
TRPIND2512257a2e2e4f,2025-12-25,MP01,new,18,221,8,7
TRPKOC251225d9868ff8,2025-12-25,KL01,new,16,255,9,10
TRPIND251225631f951d,2025-12-25,MP01,new,15,188,8,9
TRPCHA2512259be2adc7,2025-12-25,CH01,new,27,377,9,7
TRPJAI25122563effcbf,2025-12-25,RJ01,repeated,15,292,9,10
TRPVAD251225aa722b39,2025-12-25,GJ02,repeated,11,128,5,6
TRPLUC251225eb5735f7,2025-12-25,UP01,repeated,12,170,7,7
TRPCOI251225b71d5bd1,2025-12-25,TN01,new,18,239,7,8
TRPMYS251225f1199fd0,2025-12-25,KA01,new,15,260,10,10
TRPJAI2512259e136034,2025-12-25,RJ01,new,34,615,10,9
TRPJAI251225a02240aa,2025-12-25,RJ01,new,35,632,8,8
TRPJAI2512251ce5700f,2025-12-25,RJ01,new,21,394,10,10
TRPJAI251225994cb5c8,2025-12-25,RJ01,repeated,34,615,7,9
TRPJAI251225ab1d45e8,2025-12-25,RJ01,repeated,25,462,7,8
TRPJAI251225a05ec8c0,2025-12-25,RJ01,repeated,33,598,9,10
TRPJAI2512255702a33e,2025-12-25,RJ01,repeated,23,428,8,8
TRPKOC25122545fae67c,2025-12-25,KL01,new,10,171,8,10
TRPKOC251225130c15a0,2025-12-25,KL01,repeated,21,325,9,9
TRPMYS25122516e0b1bf,2025-12-25,KA01,new,22,365,9,10
