trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPSUR251224ea95e977,2025-12-24,GJ01,repeated,14,173,7,6
TRPKOC251224121fa70c,2025-12-24,KL01,repeated,33,493,7,10
TRPCHA251224903c7566,2025-12-24,CH01,repeated,14,208,8,7
TRPVAD25122450506117,2025-12-24,GJ02,repeated,15,168,7,8
TRPKOC251224a0a6e930,2025-12-24,KL01,repeated,32,479,8,10
TRPJAI251224f3bf1197,2025-12-24,RJ01,new,32,581,9,10
TRPKOC25122401d75eb0,2025-12-24,KL01,repeated,24,367,9,10
TRPKOC251224ab9dec6f,2025-12-24,KL01,repeated,18,283,8,10
TRPCHA251224505189a1,2025-12-24,CH01,repeated,35,481,7,9
TRPCHA2512241af8f8e4,2025-12-24,CH01,repeated,25,351,8,7
TRPCHA251224d15e23e9,2025-12-24,CH01,repeated,28,390,9,7
TRPSUR2512240c43495e,2025-12-24,GJ01,new,5,74,7,8
TRPKOC251224f13530ff,2025-12-24,KL01,new,18,283,10,9
TRPKOC251224fb6938b8,2025-12-24,KL01,new,27,409,10,10
TRPJAI251224df17b3ca,2025-12-24,RJ01,new,41,734,10,10
TRPCHA251224f56774ec,2025-12-24,CH01,repeated,17,247,6,8
TRPIND2512240ccc0d1e,2025-12-24,MP01,new,24,287,9,8
TRPIND251224b2a7e068,2025-12-24,MP01,new,18,221,10,7
TRPKOC25122444b5c2e5,2025-12-24,KL01,repeated,14,227,8,8
TRPLUC251224fadfe5b9,2025-12-24,UP01,repeated,10,146,6,7
TRPSUR251224dce443af,2025-12-24,GJ01,repeated,13,162,5,7
TRPVAD25122442753672,2025-12-24,GJ02,new,5,68,7,6
TRPCOI251224ee86b55d,2025-12-24,TN01,new,18,239,10,8
TRPJAI251224b2714108,2025-12-24,RJ01,new,35,632,10,9
TRPVIS251224193611b0,2025-12-24,AP01,new,20,307,8,10
TRPSUR251224b9966a5d,2025-12-24,GJ01,repeated,5,74,7,7
TRPKOC251224afced92f,2025-12-24,KL01,new,21,325,8,9
TRPKOC251224a444bb4e,2025-12-24,KL01,new,10,171,10,9
TRPLUC251224fb1e807e,2025-12-24,UP01,new,11,158,9,8
TRPSUR25122486d1a70f,2025-12-24,GJ01,new,13,162,8,6
TRPVIS251224429af7be,2025-12-24,AP01,repeated,16,251,9,8
TRPCHA251224e87e1147,2025-12-24,CH01,repeated,13,195,9,8
TRPSUR2512242f4dd2c1,2025-12-24,GJ01,repeated,15,184,5,6
TRPCHA251224c900017c,2025-12-24,CH01,new,35,481,8,7
TRPMYS2512246388dc5e,2025-12-24,KA01,repeated,23,380,8,10
TRPIND25122498fd8842,2025-12-24,MP01,repeated,15,188,6,8
TRPKOC251224f9f18cb7,2025-12-24,KL01,repeated,29,437,9,9
TRPJAI25122471e3bad2,2025-12-24,RJ01,new,18,343,10,8
TRPIND25122439612fb2,2025-12-24,MP01,repeated,21,254,8,7
TRPCOI251224c22cfaee,2025-12-24,TN01,repeated,22,287,8,6
TRPJAI251224a244743f,2025-12-24,RJ01,new,39,700,8,9
TRPJAI251224c503e3e3,2025-12-24,RJ01,new,18,343,10,10
TRPKOC251224d54034d8,2025-12-24,KL01,new,30,451,9,9
TRPJAI25122423dfed8a,2025-12-24,RJ01,new,41,734,10,10
TRPIND251224f81b70ab,2025-12-24,MP01,new,13,166,10,8
TRPCHA251224d6e08818,2025-12-24,CH01,new,19,273,8,7
TRPKOC251224f349b57d,2025-12-24,KL01,new,27,409,10,10
TRPSUR251224f538acfa,2025-12-24,GJ01,repeated,13,162,6,6
TRPKOC251224243b6e52,2025-12-24,KL01,new,13,213,9,8
TRPKOC2512245c9c8ccc,2025-12-24,KL01,new,27,409,8,10
TRPVIS2512243b22d3b6,2025-12-24,AP01,new,16,251,8,8
TRPMYS251224db9be2d0,2025-12-24,KA01,new,25,410,10,10
TRPCHA25122428d87810,2025-12-24,CH01,repeated,33,455,6,7
TRPKOC2512246657cbdf,2025-12-24,KL01,new,20,311,8,10
TRPJAI251224b942a767,2025-12-24,RJ01,repeated,32,581,8,10
TRPVIS251224165e5390,2025-12-24,AP01,new,31,461,9,10
TRPCHA251224917c64bc,2025-12-24,CH01,repeated,33,455,6,9
TRPIND251224d98cde47,2025-12-24,MP01,repeated,10,133,9,9
TRPKOC251224b1ea5876,2025-12-24,KL01,new,32,479,9,10
TRPCHA251224afb62281,2025-12-24,CH01,repeated,24,338,7,9
TRPIND251224f0a5fa1c,2025-12-24,MP01,repeated,25,298,7,7
TRPJAI2512244b42ff08,2025-12-24,RJ01,repeated,16,309,9,8
TRPJAI251224fe1ce236,2025-12-24,RJ01,repeated,41,734,8,8
TRPSUR251224ce5df688,2025-12-24,GJ01,repeated,11,140,7,8
TRPCHA251224a4ddab34,2025-12-24,CH01,new,23,325,9,9
TRPMYS251224b3b862cc,2025-12-24,KA01,new,10,185,9,9
TRPJAI2512246eb4ba06,2025-12-24,RJ01,repeated,24,445,7,10
TRPIND25122466f69170,2025-12-24,MP01,new,24,287,9,8
TRPSUR251224ec00d7b2,2025-12-24,GJ01,repeated,11,140,6,8
TRPKOC251224f2dd2e3c,2025-12-24,KL01,new,16,255,10,9
TRPKOC251224788978d1,2025-12-24,KL01,new,32,479,8,8
TRPVIS25122478a2dbcb,2025-12-24,AP01,new,22,335,8,9
TRPIND25122479fbb427,2025-12-24,MP01,repeated,9,122,7,7
TRPKOC251224c72e008d,2025-12-24,KL01,repeated,23,353,9,8
TRPIND2512248a6356bc,2025-12-24,MP01,repeated,21,254,7,8
TRPCOI251224fbc1b548,2025-12-24,TN01,new,10,143,9,8
TRPIND2512245ffcc970,2025-12-24,MP01,new,21,254,8,7
TRPVIS25122406c9e846,2025-12-24,AP01,repeated,29,433,8,9
TRPMYS251224d1edcc62,2025-12-24,KA01,new,14,245,10,9
TRPKOC25122407df4908,2025-12-24,KL01,repeated,32,479,7,9
TRPSUR251224b447335b,2025-12-24,GJ01,repeated,13,162,7,7
TRPIND25122458911195,2025-12-24,MP01,new,11,144,9,8
TRPKOC251224d5036555,2025-12-24,KL01,repeated,27,409,9,9
TRPMYS251224cda07a88,2025-12-24,KA01,new,23,380,8,8
TRPMYS251224a481f72f,2025-12-24,KA01,repeated,17,290,9,10
TRPMYS2512248fc83263,2025-12-24,KA01,new,9,170,10,10
TRPJAI251224042cb2ac,2025-12-24,RJ01,repeated,39,700,7,10
TRPSUR2512246843926d,2025-12-24,GJ01,new,15,184,7,7
TRPCHA251224aea1174d,2025-12-24,CH01,new,20,286,9,7
TRPKOC251224f21950c3,2025-12-24,KL01,repeated,16,255,9,10
TRPKOC2512243623e122,2025-12-24,KL01,new,23,353,8,9
TRPMYS2512244339e3b4,2025-12-24,KA01,repeated,8,155,8,9
TRPVAD251224ad5a2604,2025-12-24,GJ02,new,17,188,7,7
TRPMYS2512244967ad5e,2025-12-24,KA01,new,23,380,8,10
TRPKOC25122456c33b0c,2025-12-24,KL01,new,33,493,10,8
TRPVIS251224bf416823,2025-12-24,AP01,repeated,35,517,9,8
TRPSUR251224c3a1dcc8,2025-12-24,GJ01,repeated,11,140,7,8
TRPCHA2512249fb015cf,2025-12-24,CH01,repeated,32,442,7,6
TRPMYS2512249b368e83,2025-12-24,KA01,new,13,230,8,8
TRPVIS251224469bb124,2025-12-24,AP01,new,30,447,10,9
TRPVIS251224bfa4fc5c,2025-12-24,AP01,repeated,17,265,8,10
TRPSUR251224c60d9864,2025-12-24,GJ01,repeated,9,118,7,6
TRPSUR251224caeea9c0,2025-12-24,GJ01,repeated,13,162,6,6
TRPLUC251224a3c67428,2025-12-24,UP01,new,13,182,9,6
TRPLUC251224fba31e6b,2025-12-24,UP01,new,7,110,7,8
TRPIND25122493ed6e3d,2025-12-24,MP01,repeated,25,298,7,6
TRPMYS251224100d3d51,2025-12-24,KA01,new,15,260,8,8
TRPLUC251224696ad848,2025-12-24,UP01,new,17,230,9,8
TRPIND251224aee7a530,2025-12-24,MP01,new,16,199,9,8
TRPKOC251224872f5604,2025-12-24,KL01,new,14,227,8,10
TRPKOC2512245122383b,2025-12-24,KL01,new,15,241,8,8
TRPKOC251224f88d1383,2025-12-24,KL01,repeated,32,479,8,9
TRPVAD2512248d8c6c38,2025-12-24,GJ02,new,8,98,7,8
TRPJAI251224d592fda5,2025-12-24,RJ01,new,18,343,9,10
TRPSUR2512241f8f9c32,2025-12-24,GJ01,new,10,129,7,7
TRPMYS251224a0725695,2025-12-24,KA01,new,19,320,10,10
TRPVAD251224f3d5d8be,2025-12-24,GJ02,repeated,13,148,6,7
TRPJAI2512242d30cb40,2025-12-24,RJ01,new,34,615,8,10
TRPSUR251224d221378d,2025-12-24,GJ01,repeated,11,140,7,7
TRPVAD2512244f082e61,2025-12-24,GJ02,new,17,188,8,8
TRPVIS251224d6621940,2025-12-24,AP01,repeated,18,279,8,8
TRPCOI25122485952355,2025-12-24,TN01,repeated,16,215,8,6
TRPIND2512246c4bd69c,2025-12-24,MP01,new,21,254,7,9
TRPSUR25122485195689,2025-12-24,GJ01,new,13,162,9,8
TRPKOC2512243010bfed,2025-12-24,KL01,new,38,563,9,10
TRPSUR25122429389b67,2025-12-24,GJ01,repeated,8,107,5,6
TRPCHA2512246859565a,2025-12-24,CH01,new,35,481,7,9
TRPVIS2512243b74aeae,2025-12-24,AP01,new,27,405,8,10
TRPKOC25122431e41b97,2025-12-24,KL01,new,32,479,10,8
TRPSUR251224a5961dac,2025-12-24,GJ01,repeated,9,118,7,6
TRPCHA2512246cc70121,2025-12-24,CH01,new,16,234,10,8
TRPCOI251224767a5e25,2025-12-24,TN01,repeated,22,287,8,6
TRPIND251224ba8060eb,2025-12-24,MP01,repeated,23,276,7,9
TRPIND2512243ef89da8,2025-12-24,MP01,repeated,13,166,7,8
TRPJAI251224189a02f2,2025-12-24,RJ01,new,38,683,8,10
TRPJAI251224ea10efe7,2025-12-24,RJ01,repeated,32,581,7,9
TRPCHA2512247adfcc94,2025-12-24,CH01,new,20,286,8,8
TRPVAD251224fc5a4a27,2025-12-24,GJ02,repeated,13,148,5,8
TRPJAI2512242fa7bc77,2025-12-24,RJ01,repeated,15,292,8,9
TRPJAI25122403db9ced,2025-12-24,RJ01,repeated,37,666,8,8
TRPVIS251224937ada92,2025-12-24,AP01,new,18,279,8,10
TRPJAI25122445b5c8e7,2025-12-24,RJ01,repeated,29,530,7,9
TRPIND2512245a632d93,2025-12-24,MP01,new,25,298,9,8
TRPKOC2512244cbf5e53,2025-12-24,KL01,repeated,13,213,7,8
TRPVIS251224003b7b12,2025-12-24,AP01,new,28,419,8,9
TRPSUR25122401c5cf74,2025-12-24,GJ01,repeated,13,162,7,8
TRPKOC2512248cbb8d00,2025-12-24,KL01,new,12,199,8,9
TRPVAD251224f48b9eeb,2025-12-24,GJ02,repeated,13,148,6,5
TRPJAI25122456f19a4f,2025-12-24,RJ01,new,22,411,8,10
TRPSUR251224fcdb0e4f,2025-12-24,GJ01,repeated,10,129,7,5
TRPKOC251224bbbfe3da,2025-12-24,KL01,repeated,34,507,7,10
TRPVAD251224690857a6,2025-12-24,GJ02,repeated,11,128,6,5
TRPVAD251224a58654a8,2025-12-24,GJ02,repeated,14,158,5,8
TRPLUC25122401401142,2025-12-24,UP01,repeated,17,230,7,7
TRPSUR25122474944ac1,2025-12-24,GJ01,repeated,9,118,7,5
TRPVIS2512243aae0b28,2025-12-24,AP01,repeated,14,223,7,10
TRPVIS251224e7d47af7,2025-12-24,AP01,new,16,251,8,9
TRPKOC2512247a9e1d2c,2025-12-24,KL01,new,33,493,9,8
TRPSUR251224e028423b,2025-12-24,GJ01,repeated,14,173,6,7
TRPVIS251224de67c0c0,2025-12-24,AP01,repeated,32,475,8,9
TRPKOC251224266571db,2025-12-24,KL01,repeated,14,227,9,9
TRPJAI2512241f967363,2025-12-24,RJ01,new,27,496,8,9
TRPSUR2512240796fd73,2025-12-24,GJ01,repeated,9,118,5,5
TRPCHA251224ffd47a77,2025-12-24,CH01,new,25,351,10,8
TRPKOC251224ace6f484,2025-12-24,KL01,repeated,33,493,8,9
TRPLUC2512243ef21271,2025-12-24,UP01,new,11,158,7,6
TRPJAI251224f6f3f9b4,2025-12-24,RJ01,new,45,802,8,10
TRPVIS251224d73866c8,2025-12-24,AP01,repeated,12,195,8,8
TRPJAI2512249f8dae97,2025-12-24,RJ01,new,45,802,10,9
TRPJAI251224814f2396,2025-12-24,RJ01,repeated,44,785,7,10
TRPVAD25122459043615,2025-12-24,GJ02,repeated,17,188,7,6
TRPCOI251224e6fd4880,2025-12-24,TN01,new,16,215,7,7
TRPVIS251224124d1dce,2025-12-24,AP01,new,23,349,8,9
TRPJAI2512249f2a131b,2025-12-24,RJ01,repeated,38,683,9,9
TRPKOC2512245afe8300,2025-12-24,KL01,new,34,507,9,8
TRPMYS25122465d5d27d,2025-12-24,KA01,new,8,155,8,9
TRPJAI25122459f03ed4,2025-12-24,RJ01,new,25,462,8,9
TRPIND251224b4787c33,2025-12-24,MP01,repeated,9,122,8,9
TRPKOC2512248be4d0ac,2025-12-24,KL01,repeated,10,171,9,8
TRPSUR251224f307faba,2025-12-24,GJ01,new,16,195,8,8
TRPVIS2512244bfe1c70,2025-12-24,AP01,repeated,10,167,7,10
TRPVIS2512246ee65ee2,2025-12-24,AP01,repeated,28,419,8,10
TRPJAI251224dfbb4af2,2025-12-24,RJ01,repeated,16,309,9,9
TRPVIS25122458c9bfba,2025-12-24,AP01,new,15,237,8,9
TRPJAI2512242d41b859,2025-12-24,RJ01,new,28,513,8,10
TRPCHA25122450d10237,2025-12-24,CH01,repeated,25,351,8,6
TRPCHA251224573afb36,2025-12-24,CH01,new,21,299,10,8
TRPJAI25122497b2a444,2025-12-24,RJ01,repeated,23,428,9,8
TRPKOC2512247d72e387,2025-12-24,KL01,new,14,227,8,10
TRPJAI25122432f25807,2025-12-24,RJ01,repeated,32,581,7,9
TRPVAD2512249820dcce,2025-12-24,GJ02,repeated,17,188,7,6
TRPIND251224645534b1,2025-12-24,MP01,repeated,9,122,7,6
TRPLUC2512242ce80d48,2025-12-24,UP01,repeated,13,182,5,5
TRPKOC251224818bc2c6,2025-12-24,KL01,repeated,37,549,9,10
TRPCHA2512246ab65c3f,2025-12-24,CH01,repeated,23,325,8,8
TRPSUR2512246bade6fb,2025-12-24,GJ01,repeated,16,195,5,8
TRPJAI2512240c6c3751,2025-12-24,RJ01,repeated,30,547,9,8
TRPJAI2512240e87bad4,2025-12-24,RJ01,new,37,666,8,10
TRPMYS2512241725dc87,2025-12-24,KA01,new,15,260,10,8
TRPJAI2512245050df6e,2025-12-24,RJ01,repeated,33,598,8,9
TRPSUR251224d8bf7c00,2025-12-24,GJ01,repeated,15,184,5,5
TRPSUR251224e2e9deb9,2025-12-24,GJ01,repeated,13,162,5,5
TRPJAI251224b76470e7,2025-12-24,RJ01,repeated,18,343,9,9
TRPSUR25122460ed0396,2025-12-24,GJ01,repeated,16,195,6,8
TRPLUC2512242ad9071f,2025-12-24,UP01,new,16,218,7,7
TRPKOC25122439bb9f57,2025-12-24,KL01,new,28,423,9,8
TRPCHA251224a7d328eb,2025-12-24,CH01,repeated,18,260,7,9
TRPCHA25122479cc1c72,2025-12-24,CH01,new,32,442,8,8
TRPJAI251224a32a4383,2025-12-24,RJ01,new,38,683,10,10
TRPSUR2512244cbbb46a,2025-12-24,GJ01,repeated,8,107,6,7
TRPCOI2512242399db36,2025-12-24,TN01,new,9,131,7,9
TRPIND25122443870c05,2025-12-24,MP01,repeated,16,199,9,8
TRPKOC2512245e931437,2025-12-24,KL01,repeated,12,199,8,10
TRPMYS25122408e4cae0,2025-12-24,KA01,new,18,305,8,9
TRPMYS2512245fae093d,2025-12-24,KA01,new,10,185,10,8
TRPCHA2512247cc4be3b,2025-12-24,CH01,repeated,35,481,9,9
TRPJAI2512247f053dae,2025-12-24,RJ01,new,34,615,9,9
TRPVAD2512241647f0bf,2025-12-24,GJ02,new,17,188,8,8
TRPVIS2512243d155046,2025-12-24,AP01,repeated,19,293,8,8
TRPSUR25122401466d15,2025-12-24,GJ01,repeated,15,184,7,5
TRPIND251224bbe3decf,2025-12-24,MP01,repeated,17,210,8,7
TRPVIS25122496ee37cc,2025-12-24,AP01,repeated,23,349,8,8
TRPJAI251224dff9b8ac,2025-12-24,RJ01,new,23,428,8,8
TRPVIS2512242d6f90e3,2025-12-24,AP01,repeated,27,405,9,8
TRPJAI251224c339d5c4,2025-12-24,RJ01,new,26,479,10,8
TRPCOI2512246a3d4de2,2025-12-24,TN01,repeated,10,143,7,9
TRPMYS251224a00f2cac,2025-12-24,KA01,repeated,17,290,9,10
TRPIND25122434120869,2025-12-24,MP01,new,23,276,10,8
TRPKOC2512246b174d58,2025-12-24,KL01,new,23,353,9,8
TRPCHA2512248ebefcad,2025-12-24,CH01,repeated,26,364,9,6
TRPIND2512240aa70773,2025-12-24,MP01,new,9,122,10,8
TRPKOC2512247c1569f1,2025-12-24,KL01,repeated,18,283,8,10
TRPIND2512248577f67a,2025-12-24,MP01,repeated,23,276,8,7
TRPSUR25122495f38458,2025-12-24,GJ01,new,13,162,8,8
TRPJAI251224deda62c3,2025-12-24,RJ01,repeated,30,547,8,10
TRPLUC251224e45eaf7d,2025-12-24,UP01,repeated,17,230,5,8
TRPKOC2512245dbe5060,2025-12-24,KL01,new,33,493,9,9
TRPIND251224898b5c2c,2025-12-24,MP01,new,15,188,8,8
TRPJAI2512242017e888,2025-12-24,RJ01,new,33,598,10,9
TRPVAD251224be046b5f,2025-12-24,GJ02,new,8,98,9,6
TRPKOC251224fb46f3cd,2025-12-24,KL01,new,15,241,8,10
TRPKOC25122431ba2c01,2025-12-24,KL01,new,23,353,9,9
TRPVAD251224cca34a23,2025-12-24,GJ02,repeated,16,178,6,6
TRPCOI2512241cb39133,2025-12-24,TN01,repeated,19,251,9,6
TRPIND251224d52e7d7f,2025-12-24,MP01,repeated,13,166,6,8
TRPVIS2512244f4ec667,2025-12-24,AP01,repeated,11,181,9,8
TRPSUR251224931908ef,2025-12-24,GJ01,new,10,129,7,8
TRPLUC251224b776d14d,2025-12-24,UP01,new,20,266,7,8
TRPCOI2512247f0b77a9,2025-12-24,TN01,repeated,12,167,7,8
TRPKOC251224cffda37a,2025-12-24,KL01,repeated,24,367,7,10
TRPCHA251224accf5620,2025-12-24,CH01,new,30,416,10,8
TRPIND25122461ddfe9c,2025-12-24,MP01,repeated,19,232,8,9
TRPKOC2512241b50e1c7,2025-12-24,KL01,new,12,199,8,8
TRPKOC251224f170e782,2025-12-24,KL01,repeated,18,283,9,9
TRPJAI251224f747fcc2,2025-12-24,RJ01,new,36,649,10,10
TRPCHA25122438914a4e,2025-12-24,CH01,repeated,13,195,6,9
TRPCHA25122493586a41,2025-12-24,CH01,new,21,299,8,7
TRPLUC2512242c3f458c,2025-12-24,UP01,repeated,16,218,5,6
TRPJAI251224e2ef6546,2025-12-24,RJ01,repeated,22,411,8,8
TRPVAD251224fde914be,2025-12-24,GJ02,repeated,15,168,6,8
TRPMYS251224ceed686f,2025-12-24,KA01,repeated,9,170,9,8
